*Node properties
ID x y size color shortlabel
1175 810460.0 735109.0 10.0 153 9.323421472838975
1176 782368.0 759352.0 10.0 153 7.011489396552173
1177 801172.0 715857.0 10.0 153 9.409129762918672
1178 866928.0 716961.0 10.0 153 9.146337605387957
1179 829673.0 730398.0 10.0 153 9.608796405544389
1180 850888.0 736810.0 10.0 153 9.163842084215508
1181 786935.0 732999.0 10.0 153 6.566027796268152
1182 769656.0 721159.0 10.0 153 8.963135657160159
1183 804925.0 735492.0 10.0 153 6.75003722867046
1184 870054.0 738900.0 10.0 153 5.040274416946556
1185 818932.0 728481.0 10.0 153 8.6753682822171
1186 853692.0 746285.0 10.0 153 7.8110652285282836
1187 807072.0 687932.0 10.0 153 9.72846394423732
1188 750459.0 800215.0 10.0 153 8.467749148176074
1189 823959.0 737866.0 10.0 153 15.660292636132423
1190 835804.0 710711.0 10.0 153 10.673406552746444
1191 790206.0 747165.0 10.0 153 10.281713095192167
1192 813092.0 739043.0 10.0 153 9.35305967994029
1193 801810.0 728106.0 10.0 153 8.134581727900414
1194 825404.0 733788.0 10.0 153 8.87160420341186
1195 820947.0 730529.0 10.0 153 14.501013125344183
1196 827081.0 694553.0 10.0 153 9.051072403915336
1197 822664.0 720677.0 10.0 153 12.365994829480732
1198 768565.0 762193.0 10.0 153 7.253309062733835
1199 823113.0 733720.0 10.0 153 7.287814515437194
1200 821079.0 800206.0 10.0 153 5.174916573357455
1201 828531.0 731300.0 10.0 153 8.556832261894536
1202 820757.0 738235.0 10.0 153 13.632356544576604
1203 781260.0 737962.0 10.0 153 8.914621609381248
1204 819438.0 662327.0 10.0 153 8.334981091117552
1205 833504.0 744564.0 10.0 153 14.911374735865698
1206 789552.0 731946.0 10.0 153 6.52873889035478
1207 822843.0 763117.0 10.0 153 12.19169293002901
1208 775555.0 719683.0 10.0 153 8.635307186859093
1209 865084.0 713697.0 10.0 153 7.238422493170897
1210 820455.0 729132.0 10.0 153 11.175991729748507
1211 849547.0 738979.0 10.0 153 7.499280661950364
1212 762269.0 792243.0 10.0 153 8.403601359168688
1213 821464.0 700760.0 10.0 153 10.675807334844325
1214 824013.0 753991.0 10.0 153 9.58952004487096
1215 803369.0 698753.0 10.0 153 9.32457607837
1216 823589.0 728083.0 10.0 153 9.38136736193671
1217 796353.0 710294.0 10.0 153 6.71853957239282
1218 820083.0 728310.0 10.0 153 7.944823750606974
1219 829133.0 735488.0 10.0 153 8.899652830577073
1220 823455.0 747394.0 10.0 153 7.338281912513525
1221 818542.0 740451.0 10.0 153 15.963371019849536
1222 809623.0 734937.0 10.0 153 7.155818871304849
1223 841762.0 777572.0 10.0 153 8.306986160539823
1224 802184.0 751958.0 10.0 153 9.476924082202636
1225 803874.0 675499.0 10.0 153 9.111364253989542
1226 830065.0 739162.0 10.0 153 12.994002958559287
1227 824140.0 729074.0 10.0 153 12.424013527182547
1228 852730.0 769968.0 10.0 153 5.077396875569937
1229 866760.0 753547.0 10.0 153 6.849902050835622
1230 811031.0 703822.0 10.0 153 10.43337424407901
1231 825414.0 734466.0 10.0 153 8.976802384840882
1232 816615.0 770855.0 10.0 153 15.87679383659974
1233 786227.0 765634.0 10.0 153 7.905242833826169
1234 817269.0 733788.0 10.0 153 9.585003225727213
1235 809453.0 736879.0 10.0 153 7.6459350288958285
1236 757421.0 774445.0 10.0 153 8.634473274884614
1237 818251.0 731938.0 10.0 153 10.484638031329215
1238 788020.0 765562.0 10.0 153 9.517899976492831
1239 823618.0 734216.0 10.0 153 8.651014504573668
1240 812295.0 728049.0 10.0 153 10.894510678622359
1241 837545.0 696979.0 10.0 153 8.816452049643603
1242 797918.0 694723.0 10.0 153 8.842041215701126
1243 822224.0 742716.0 10.0 153 10.88318779004159
1244 821895.0 732158.0 10.0 153 7.1928970659890945
1245 797233.0 713358.0 10.0 153 6.874189659281753
1246 800258.0 733812.0 10.0 153 6.499847530265459
1247 813319.0 737376.0 10.0 153 9.433354424449831
1248 860951.0 162251.0 10.0 153 10.816812740916433
1249 860387.0 157731.0 10.0 153 9.094883929134278
1250 857363.0 154639.0 10.0 153 10.536688802121612
1251 863391.0 126214.0 10.0 153 18.128586711438643
1252 839094.0 159543.0 10.0 153 9.425533364319664
1253 849248.0 164090.0 10.0 153 5.885678658715744
1254 875990.0 133950.0 10.0 153 9.749937946423957
1255 905936.0 150106.0 10.0 153 6.020370585756869
1256 895835.0 123485.0 10.0 153 7.69122311207869
1257 818079.0 108536.0 10.0 153 8.312479715875373
1258 898976.0 198452.0 10.0 153 10.451830865105329
1259 869087.0 153957.0 10.0 153 9.594733719610515
1260 849653.0 143827.0 10.0 153 11.79957155330397
1261 834293.0 161575.0 10.0 153 14.560569452492143
1262 844234.0 153197.0 10.0 153 7.62796866750434
1263 835128.0 212354.0 10.0 153 7.616736442206845
1264 828179.0 155649.0 10.0 153 13.702192215204244
1265 875410.0 128878.0 10.0 153 5.232649672068124
1266 850965.0 156224.0 10.0 153 5.090881633913922
1267 800816.0 176612.0 10.0 153 13.326026510209498
1268 832621.0 150748.0 10.0 153 10.167568532460246
1269 876863.0 176593.0 10.0 153 13.595973707132844
1270 826192.0 172906.0 10.0 153 12.31004168754925
1271 862679.0 188399.0 10.0 153 14.18135067974625
1272 839974.0 154358.0 10.0 153 9.310263194102241
1273 854338.0 135067.0 10.0 153 9.212976589885207
1274 855233.0 141357.0 10.0 153 10.418996699525282
1275 850538.0 160159.0 10.0 153 11.18416188059612
1276 868442.0 160118.0 10.0 153 11.983529406028437
1277 888714.0 205560.0 10.0 153 8.82403286514602
1278 864185.0 161232.0 10.0 153 7.610802843974333
1279 851280.0 156049.0 10.0 153 5.149498952948663
1280 875825.0 204959.0 10.0 153 8.000193323501056
1281 840375.0 155757.0 10.0 153 8.482614314640987
1282 892340.0 149050.0 10.0 153 7.404464966395551
1283 873527.0 126426.0 10.0 153 6.735199338601892
1284 836433.0 200181.0 10.0 153 8.919605451333464
1285 826499.0 142732.0 10.0 153 9.868373420640589
1286 854922.0 159650.0 10.0 153 6.178906793868379
1287 883537.0 210648.0 10.0 153 6.945358910760583
1288 807420.0 168787.0 10.0 153 9.908557299193383
1289 840299.0 118907.0 10.0 153 13.86402907461158
1290 834602.0 213597.0 10.0 153 8.448116358009953
1291 864053.0 139325.0 10.0 153 9.9461131801211
1292 856454.0 117143.0 10.0 153 9.896265142779136
1293 857972.0 160214.0 10.0 153 11.53316090739409
1294 850046.0 108829.0 10.0 153 4.683101475127879
1295 804936.0 148980.0 10.0 153 13.480094748393041
1296 864374.0 150149.0 10.0 153 12.057805942453768
1297 858587.0 150101.0 10.0 153 8.785773772718187
1298 870247.0 121460.0 10.0 153 9.226834100411095
1299 855656.0 162100.0 10.0 153 10.475161448574934
1300 850176.0 127908.0 10.0 153 7.3602727119059415
1301 850057.0 157848.0 10.0 153 7.850641736558748
1302 828005.0 145089.0 10.0 153 8.292199103841122
1303 861994.0 160156.0 10.0 153 8.624138087908138
1304 849537.0 157510.0 10.0 153 10.011323255326928
1305 867125.0 168762.0 10.0 153 7.424171186894765
1306 838142.0 156770.0 10.0 153 9.371262228728229
1307 847644.0 164348.0 10.0 153 6.5451576401136995
1308 856349.0 158150.0 10.0 153 11.76965319338651
1309 860606.0 152843.0 10.0 153 7.152104401016101
1310 869288.0 168662.0 10.0 153 9.21689237570511
1311 838328.0 185708.0 10.0 153 8.322256563486995
1312 860986.0 140320.0 10.0 153 7.199092254300922
1313 829229.0 143653.0 10.0 153 8.7733384068701
1314 866051.0 172932.0 10.0 153 7.886690739984854
1315 871556.0 194747.0 10.0 153 14.005321508708887
1316 865489.0 161762.0 10.0 153 7.627661168782768
1317 851840.0 110475.0 10.0 153 5.47457103304872
1318 846256.0 154064.0 10.0 153 16.564932036480236
1319 836081.0 178429.0 10.0 153 9.9786222567908
1320 859707.0 202806.0 10.0 153 11.279448234080887
1321 849938.0 156042.0 10.0 153 7.2762364643921185
1322 894124.0 202052.0 10.0 153 9.475636433881306
1323 864325.0 170593.0 10.0 153 6.667302986057503
1324 848108.0 161786.0 10.0 153 6.879625571753061
1325 817619.0 181929.0 10.0 153 8.682324912868747
1326 858058.0 196183.0 10.0 153 8.807650282186534
1327 861242.0 161722.0 10.0 153 8.125641804910249
1328 885793.0 172115.0 10.0 153 8.432456960383444
1329 850577.0 157049.0 10.0 153 5.304411530305435
1330 877125.0 161227.0 10.0 153 10.00702018290206
1331 883864.0 111281.0 10.0 153 6.537766781468301
1332 891699.0 170415.0 10.0 153 10.853499363020273
1333 802394.0 87835.0 10.0 153 7.10964051115559
1334 862759.0 157988.0 10.0 153 10.153714493461766
1335 824185.0 167369.0 10.0 153 11.287639792032762
1336 813124.0 157130.0 10.0 153 14.52498984041582
1337 840335.0 164912.0 10.0 153 11.756062393920981
1338 858042.0 178196.0 10.0 153 13.196651423545896
1339 846257.0 145306.0 10.0 153 10.479050458180675
1340 858516.0 151301.0 10.0 153 6.815459288814924
1341 851282.0 153750.0 10.0 153 10.4703046503173
1342 905005.0 164126.0 10.0 153 10.855855080162907
1343 857309.0 139276.0 10.0 153 7.507370245019096
1344 845589.0 192916.0 10.0 153 11.363978253450275
1345 895245.0 150977.0 10.0 153 8.039363989605086
1346 863995.0 150435.0 10.0 153 11.976789144053322
1347 862642.0 159379.0 10.0 153 9.789838033064196
1348 861631.0 169376.0 10.0 153 9.22700109218535
1349 858934.0 162874.0 10.0 153 16.61418354135633
1350 912023.0 160368.0 10.0 153 4.4879914665140666
1351 842824.0 177832.0 10.0 153 10.047105944642665
1352 824560.0 133679.0 10.0 153 12.357816546806054
1353 842281.0 175525.0 10.0 153 8.389222367714375
1354 860845.0 155375.0 10.0 153 10.53484058735184
1355 841096.0 188742.0 10.0 153 10.899286841729026
1356 821428.0 153468.0 10.0 153 14.937492476744314
1357 840357.0 169437.0 10.0 153 12.605160718243367
1358 827802.0 189078.0 10.0 153 10.64943738335075
1359 844734.0 164570.0 10.0 153 10.883732219992352
1360 847812.0 114745.0 10.0 153 6.408444260155897
1361 887269.0 166179.0 10.0 153 9.058439732439757
1362 830159.0 134329.0 10.0 153 14.497703324447926
1363 850925.0 157811.0 10.0 153 6.606057625409424
1364 847276.0 121785.0 10.0 153 8.670919258826581
1365 870599.0 149782.0 10.0 153 11.233671694113369
1366 780153.0 136449.0 10.0 153 8.949021342899277
1367 814379.0 132655.0 10.0 153 10.427583603345811
1368 834483.0 173379.0 10.0 153 13.380311182830809
1369 852423.0 159874.0 10.0 153 16.336755468684874
1370 854012.0 157449.0 10.0 153 9.644665056291522
1371 883375.0 158482.0 10.0 153 7.987913281514276
1372 850219.0 110573.0 10.0 153 4.6064290637501
1373 836450.0 151205.0 10.0 153 9.851148382240126
1374 881217.0 172320.0 10.0 153 10.058938943134189
1375 813239.0 139752.0 10.0 153 10.023052780828
1376 871255.0 140340.0 10.0 153 11.361764972211645
1377 789356.0 159383.0 10.0 153 7.0452117586361265
1378 873690.0 156226.0 10.0 153 8.475280466293142
1379 858834.0 149259.0 10.0 153 11.552225849217086
1380 778867.0 140736.0 10.0 153 5.893245072165914
1381 872057.0 122354.0 10.0 153 7.3240656386846
1382 882097.0 161493.0 10.0 153 11.25313247194263
1383 787336.0 144875.0 10.0 153 5.713268774207561
1384 849751.0 167033.0 10.0 153 11.97675708664899
1385 843833.0 170416.0 10.0 153 11.34461093089046
1386 850663.0 157840.0 10.0 153 5.494899091876579
1387 812240.0 177846.0 10.0 153 7.801650889993509
1388 838609.0 140215.0 10.0 153 16.842770950250074
1389 850959.0 157920.0 10.0 153 8.75161085765289
1390 859703.0 156782.0 10.0 153 9.261053712310506
1391 854753.0 190254.0 10.0 153 10.978677528334318
1392 895723.0 126593.0 10.0 153 7.616389313889235
1393 857833.0 170565.0 10.0 153 11.346841122948025
1394 850200.0 164752.0 10.0 153 6.027797763565637
1395 845303.0 150476.0 10.0 153 9.132548896833034
1396 877422.0 134877.0 10.0 153 9.598204575414753
1397 850153.0 155701.0 10.0 153 7.0437274508600325
1398 819256.0 201704.0 10.0 153 12.813283451815437
1399 871689.0 155981.0 10.0 153 8.4468172914258
1400 818014.0 140185.0 10.0 153 9.746207058048713
1401 815298.0 167390.0 10.0 153 8.577623109450927
1402 864088.0 171351.0 10.0 153 6.684023822395024
1403 902529.0 162041.0 10.0 153 7.383896758061794
1404 908069.0 146564.0 10.0 153 6.041296633798321
1405 799326.0 106384.0 10.0 153 6.9260960980914446
1406 854996.0 81095.0 10.0 153 6.7770795697168795
1407 843813.0 182032.0 10.0 153 9.888644723946074
1408 888504.0 147016.0 10.0 153 9.116147319174761
1409 877964.0 242679.0 10.0 153 5.684841319578654
1410 851866.0 156896.0 10.0 153 10.244206648541624
1411 821361.0 175823.0 10.0 153 11.987405008451097
1412 810775.0 160434.0 10.0 153 10.786991454394741
1413 843150.0 156573.0 10.0 153 15.37174124034775
1414 844088.0 150085.0 10.0 153 9.303389114898009
1415 830620.0 117906.0 10.0 153 11.994250953489706
1416 835790.0 127898.0 10.0 153 13.64119046756009
1417 819541.0 117296.0 10.0 153 8.271735542718707
1418 858703.0 157931.0 10.0 153 10.296865652653173
1419 857846.0 153281.0 10.0 153 6.264146764535563
1420 876408.0 183646.0 10.0 153 11.319928201944593
1421 842576.0 153072.0 10.0 153 7.498910528350155
1422 848974.0 199427.0 10.0 153 12.923641052197642
1423 862925.0 243856.0 10.0 153 8.293059453459065
1424 856561.0 128799.0 10.0 153 11.25148356458709
1425 834171.0 189042.0 10.0 153 8.62329805843051
1426 872516.0 217570.0 10.0 153 6.27444546700126
1427 869167.0 105039.0 10.0 153 9.978384877388082
1428 819670.0 183364.0 10.0 153 7.32330540491278
1429 846575.0 159002.0 10.0 153 15.281010288764739
1430 895127.0 152283.0 10.0 153 8.019416702101273
1431 830445.0 186055.0 10.0 153 10.423816050509664
1432 792179.0 148539.0 10.0 153 5.886908471713252
1433 852410.0 187705.0 10.0 153 12.123774612988226
1434 853554.0 158012.0 10.0 153 11.335577903022203
1435 927170.0 250593.0 10.0 153 6.968799725105807
1436 825605.0 167750.0 10.0 153 10.577007211351363
1437 846731.0 162515.0 10.0 153 7.482255598120162
1438 878170.0 123364.0 10.0 153 6.0766524451668475
1439 884966.0 133900.0 10.0 153 9.541143433337954
1440 866987.0 154415.0 10.0 153 14.714838783309432
1441 846284.0 113820.0 10.0 153 8.55011256467544
1442 873474.0 159567.0 10.0 153 9.401167389108679
1443 878258.0 158631.0 10.0 153 8.990122793643748
1444 882306.0 173836.0 10.0 153 10.715594240799854
1445 856924.0 169071.0 10.0 153 18.04510075752813
1446 794260.0 129843.0 10.0 153 11.94431771003282
1447 851568.0 114049.0 10.0 153 5.375466575642071
1448 868736.0 179354.0 10.0 153 8.33726680152238
1449 925732.0 210388.0 10.0 153 11.393953568572131
1450 868375.0 161990.0 10.0 153 9.961672155273071
1451 855593.0 161003.0 10.0 153 7.624050383921004
1452 849599.0 157084.0 10.0 153 9.72716013403863
1453 868317.0 177001.0 10.0 153 8.86151082281052
1454 800304.0 163436.0 10.0 153 8.514826727926543
1455 823740.0 169808.0 10.0 153 9.38228245729532
1456 856202.0 158811.0 10.0 153 7.311959749026105
1457 883929.0 121705.0 10.0 153 5.43953629617287
1458 851010.0 157593.0 10.0 153 7.622182577125328
1459 872506.0 157517.0 10.0 153 7.670412849181877
1460 850533.0 160136.0 10.0 153 8.955045048221795
1461 816393.0 185056.0 10.0 153 8.582345148422247
1462 850911.0 157772.0 10.0 153 5.8597260551660355
1463 812942.0 85345.0 10.0 153 9.81217910794917
1464 835581.0 147664.0 10.0 153 10.275656293616269
1465 913298.0 162009.0 10.0 153 4.495324249996454
1466 858172.0 137586.0 10.0 153 6.99532291921006
1467 872781.0 154295.0 10.0 153 9.420040687115588
1468 871597.0 185239.0 10.0 153 9.603577742359617
1469 923120.0 170161.0 10.0 153 6.893225594142301
1470 837019.0 215527.0 10.0 153 8.066177389263267
1471 835702.0 176502.0 10.0 153 10.81148157930276
1472 837017.0 154170.0 10.0 153 10.932791092093906
1473 859177.0 143273.0 10.0 153 7.751798610878663
1474 866851.0 129505.0 10.0 153 12.841535945492796
1475 855852.0 134834.0 10.0 153 9.978705002796996
1476 924289.0 171369.0 10.0 153 7.538256469353433
1477 860154.0 113364.0 10.0 153 8.090713486170173
1478 836739.0 162321.0 10.0 153 11.421878680240066
1479 850775.0 162968.0 10.0 153 11.265093503429455
1480 884750.0 154317.0 10.0 153 9.172156129741635
1481 849681.0 125345.0 10.0 153 8.058926828580278
1482 854463.0 159977.0 10.0 153 6.207749685844828
1483 883567.0 161769.0 10.0 153 11.087034453129602
1484 848137.0 87922.0 10.0 153 9.657788751383368
1485 823676.0 152154.0 10.0 153 8.61913979902507
1486 848135.0 130674.0 10.0 153 8.356857123681307
1487 844400.0 150812.0 10.0 153 7.849131163915396
1488 864494.0 136669.0 10.0 153 12.271089911315004
1489 878157.0 210496.0 10.0 153 7.6822417024413125
1490 851088.0 157432.0 10.0 153 8.239844960766417
1491 786528.0 104976.0 10.0 153 8.68016022216711
1492 860106.0 157080.0 10.0 153 8.458099608714294
1493 861412.0 205239.0 10.0 153 10.268487751354645
1494 820675.0 168154.0 10.0 153 8.500667863546186
1495 834036.0 144156.0 10.0 153 8.969996337352397
1496 842907.0 133992.0 10.0 153 16.288426291949726
1497 846720.0 162060.0 10.0 153 5.590821801853441
1498 871544.0 144135.0 10.0 153 16.63863140181457
1499 849003.0 115373.0 10.0 153 7.088610750444922
1500 856753.0 145184.0 10.0 153 10.387474769284388
1501 839757.0 190518.0 10.0 153 9.181569282574992
1502 865113.0 161302.0 10.0 153 7.42803734148014
1503 846936.0 161313.0 10.0 153 5.754878680618847
1504 845802.0 172285.0 10.0 153 9.314972417678003
1505 844357.0 163402.0 10.0 153 11.279140218147125
1506 881106.0 105566.0 10.0 153 7.81675257019846
1507 877835.0 151890.0 10.0 153 13.477817978991709
1508 839445.0 149778.0 10.0 153 10.932270035197027
1509 866560.0 165110.0 10.0 153 12.811498389897174
1510 845798.0 213118.0 10.0 153 8.59649175184486
1511 818668.0 120458.0 10.0 153 8.151738645769864
1512 831446.0 182864.0 10.0 153 11.19634762014519
1513 900955.0 185733.0 10.0 153 11.998778937998654
1514 836647.0 167267.0 10.0 153 15.478776294631073
1515 874672.0 104851.0 10.0 153 8.621359202846042
1516 849126.0 121710.0 10.0 153 10.078100493647835
1517 889142.0 154467.0 10.0 153 8.013143390744371
1518 855993.0 225023.0 10.0 153 8.69647619454678
1519 854095.0 158510.0 10.0 153 7.866019670196062
1520 850787.0 125678.0 10.0 153 8.180229824760133
1521 859298.0 139834.0 10.0 153 7.462504683116698
1522 829216.0 121494.0 10.0 153 9.421513230409559
1523 837676.0 148639.0 10.0 153 10.370444292680041
1524 851919.0 127963.0 10.0 153 9.91731737168954
1525 841353.0 125628.0 10.0 153 10.962819055613453
1526 848563.0 117708.0 10.0 153 9.747220514620684
1527 893106.0 176595.0 10.0 153 10.721520676167977
1528 852503.0 146551.0 10.0 153 10.964344440940307
1529 848290.0 143184.0 10.0 153 15.818592869515538
1530 825541.0 151495.0 10.0 153 8.601253764767634
1531 883231.0 232031.0 10.0 153 5.535614135707715
1532 864667.0 143614.0 10.0 153 11.576934574929641
1533 805089.0 96540.0 10.0 153 5.106060331658007
1534 854909.0 149938.0 10.0 153 13.772674745288132
1535 847097.0 176660.0 10.0 153 11.078536813937681
1536 910435.0 171155.0 10.0 153 7.307397683088847
1537 878749.0 188759.0 10.0 153 15.112430204986916
1538 871780.0 158486.0 10.0 153 10.160416421533853
1539 841292.0 155620.0 10.0 153 7.316521735189571
1540 846011.0 160034.0 10.0 153 12.229912121808118
1541 855969.0 193497.0 10.0 153 9.598962073894352
1542 860927.0 110775.0 10.0 153 8.023094943045312
1543 808069.0 134402.0 10.0 153 10.994595201537015
1544 848413.0 183717.0 10.0 153 11.517793961872078
1545 791722.0 162000.0 10.0 153 7.235774390673931
1546 852104.0 134678.0 10.0 153 10.280359119486826
1547 806567.0 140259.0 10.0 153 11.200959880206796
1548 847423.0 161535.0 10.0 153 8.999830570032
1549 867993.0 162841.0 10.0 153 8.82537389871964
1550 828038.0 149181.0 10.0 153 6.688884747624911
1551 849404.0 170474.0 10.0 153 13.546669028608079
1552 841967.0 150890.0 10.0 153 8.265988302431056
1553 850945.0 161669.0 10.0 153 12.107562052377755
1554 888697.0 143969.0 10.0 153 12.27520733505546
1555 813868.0 188928.0 10.0 153 7.292601734025592
1556 864991.0 159874.0 10.0 153 9.191447168415705
1557 881109.0 152198.0 10.0 153 10.97723679866903
1558 811694.0 188374.0 10.0 153 8.10066912694351
1559 900360.0 153622.0 10.0 153 6.734296109837137
1560 885764.0 151791.0 10.0 153 7.698259110557473
1561 814553.0 164190.0 10.0 153 9.849670710906754
1562 895623.0 178393.0 10.0 153 10.743779411087706
1563 829790.0 205695.0 10.0 153 8.683678735405536
1564 865170.0 173755.0 10.0 153 5.715570264307078
1565 850453.0 155432.0 10.0 153 6.92813605668231
1566 864211.0 216526.0 10.0 153 7.6263937582804955
1567 848770.0 111076.0 10.0 153 4.590853632451923
1568 791199.0 164843.0 10.0 153 7.085809072169171
1569 834165.0 140684.0 10.0 153 8.730105981515099
1570 843905.0 219401.0 10.0 153 7.680801513270717
1571 857328.0 143692.0 10.0 153 10.424053952748292
1572 838146.0 159541.0 10.0 153 8.452763410540982
1573 340693.0 569371.0 10.0 153 6.986056664829453
1574 315965.0 587160.0 10.0 153 5.6738683833865755
1575 405652.0 622938.0 10.0 153 5.947948526957229
1576 359831.0 554975.0 10.0 153 5.924904901934021
1577 349296.0 557688.0 10.0 153 10.231877861151075
1578 289423.0 559134.0 10.0 153 8.776720622861014
1579 408689.0 562521.0 10.0 153 6.056754769051569
1580 321312.0 574721.0 10.0 153 5.9348369336026545
1581 286568.0 547471.0 10.0 153 12.442821450409596
1582 370259.0 585265.0 10.0 153 9.618595686915263
1583 339967.0 562602.0 10.0 153 11.095463245692276
1584 410917.0 614521.0 10.0 153 5.5201123304153095
1585 283570.0 563726.0 10.0 153 5.748672389715121
1586 347197.0 591316.0 10.0 153 7.701494920289414
1587 342064.0 570045.0 10.0 153 7.964015751392819
1588 317331.0 556086.0 10.0 153 11.197770604932966
1589 335792.0 541310.0 10.0 153 9.188501218893174
1590 330455.0 568758.0 10.0 153 6.761335493916726
1591 366794.0 582584.0 10.0 153 10.04499151867362
1592 378697.0 591764.0 10.0 153 9.83972013435954
1593 339981.0 565418.0 10.0 153 12.095528767495606
1594 338342.0 566864.0 10.0 153 8.824982778276405
1595 338474.0 563350.0 10.0 153 8.29375045457894
1596 432052.0 613723.0 10.0 153 5.1394934521393765
1597 340064.0 550509.0 10.0 153 16.843076121861092
1598 334354.0 578047.0 10.0 153 13.781588727033583
1599 296775.0 572432.0 10.0 153 5.543207564767314
1600 353335.0 592567.0 10.0 153 9.962081905615042
1601 334016.0 562797.0 10.0 153 16.441737073350925
1602 328438.0 532686.0 10.0 153 7.8791640373724166
1603 365927.0 571713.0 10.0 153 10.447688769363277
1604 343247.0 564376.0 10.0 153 15.834374852138124
1605 325057.0 581121.0 10.0 153 6.207838416845465
1606 330881.0 579058.0 10.0 153 11.485862599775384
1607 378648.0 579579.0 10.0 153 13.044310336719535
1608 339115.0 566863.0 10.0 153 7.871972800407366
1609 333299.0 597586.0 10.0 153 8.196823366307667
1610 367048.0 553451.0 10.0 153 10.245548336619436
1611 345840.0 561591.0 10.0 153 10.258566331815668
1612 366934.0 581294.0 10.0 153 9.906821636806775
1613 358793.0 547046.0 10.0 153 6.49651766259351
1614 393570.0 579641.0 10.0 153 11.138931580352372
1615 304399.0 545221.0 10.0 153 10.839757405874598
1616 353979.0 578923.0 10.0 153 9.943732808326002
1617 337002.0 589527.0 10.0 153 7.096373696366276
1618 327738.0 559624.0 10.0 153 12.120864768283607
1619 334549.0 579199.0 10.0 153 14.355804484859098
1620 297110.0 556485.0 10.0 153 14.453986532000458
1621 327403.0 548875.0 10.0 153 7.649562594424661
1622 413894.0 564459.0 10.0 153 5.489052037197528
1623 326043.0 553772.0 10.0 153 12.044755634373056
1624 337811.0 558454.0 10.0 153 9.68368584360702
1625 333901.0 532836.0 10.0 153 11.164384773059268
1626 340545.0 568654.0 10.0 153 7.922400641649181
1627 358483.0 554925.0 10.0 153 7.215831538152511
1628 318065.0 581616.0 10.0 153 5.936378837210056
1629 367751.0 578289.0 10.0 153 7.836553660592021
1630 331667.0 570387.0 10.0 153 5.916501020782414
1631 321519.0 561045.0 10.0 153 11.575928061583598
1632 299578.0 572052.0 10.0 153 4.443673391456518
1633 339632.0 536577.0 10.0 153 7.545033003318176
1634 339993.0 544064.0 10.0 153 8.925784318650816
1635 268672.0 508874.0 10.0 153 5.19176290935108
1636 332960.0 569308.0 10.0 153 6.582050628390173
1637 345042.0 566973.0 10.0 153 14.290786448841457
1638 352220.0 602793.0 10.0 153 7.736337052136113
1639 333934.0 537464.0 10.0 153 9.891024276242728
1640 312386.0 555195.0 10.0 153 14.327288811189693
1641 334182.0 558498.0 10.0 153 10.76036891657925
1642 335328.0 562880.0 10.0 153 12.05378035664385
1643 303637.0 570253.0 10.0 153 3.6082866226293127
1644 353145.0 580916.0 10.0 153 14.126073790493752
1645 325118.0 556212.0 10.0 153 12.527264522835315
1646 294310.0 563522.0 10.0 153 8.499817432938546
1647 371563.0 547746.0 10.0 153 6.443912534673322
1648 373894.0 555347.0 10.0 153 5.531865047724747
1649 407040.0 577739.0 10.0 153 6.258093171063447
1650 337298.0 565486.0 10.0 153 10.053167764121095
1651 357813.0 572855.0 10.0 153 10.079735787717947
1652 304157.0 566007.0 10.0 153 11.77449678177383
1653 335918.0 566525.0 10.0 153 7.655889008165719
1654 330127.0 570072.0 10.0 153 7.393976941199018
1655 339212.0 538693.0 10.0 153 7.837607531534275
1656 357275.0 551101.0 10.0 153 5.233746276465379
1657 334785.0 565575.0 10.0 153 10.110955877279565
1658 326152.0 563230.0 10.0 153 10.119983202321167
1659 345903.0 561314.0 10.0 153 7.557698135991656
1660 238748.0 551038.0 10.0 153 12.00211416388023
1661 331175.0 551842.0 10.0 153 7.120582702520432
1662 352520.0 566829.0 10.0 153 10.587089266104664
1663 341675.0 560197.0 10.0 153 8.131243795539401
1664 354746.0 552404.0 10.0 153 6.937731274418575
1665 412500.0 594675.0 10.0 153 6.275700151678632
1666 277027.0 536847.0 10.0 153 13.749611074042692
1667 322209.0 547247.0 10.0 153 15.045597943645511
1668 375619.0 553791.0 10.0 153 5.140420855092878
1669 288068.0 561932.0 10.0 153 7.802641910337352
1670 344770.0 570309.0 10.0 153 11.207604158781711
1671 284031.0 566654.0 10.0 153 6.326832347275306
1672 324442.0 567881.0 10.0 153 14.409264682820888
1673 356246.0 549756.0 10.0 153 5.849350008285754
1674 404420.0 577532.0 10.0 153 8.69441048261579
1675 336829.0 562228.0 10.0 153 9.35837910469508
1676 293591.0 522132.0 10.0 153 7.803517017381006
1677 342963.0 582232.0 10.0 153 10.941994104036832
1678 338860.0 561151.0 10.0 153 11.976947886464869
1679 324055.0 590810.0 10.0 153 11.78600607993941
1680 328331.0 541094.0 10.0 153 12.656996450287032
1681 357737.0 597104.0 10.0 153 7.172626194403161
1682 392534.0 593343.0 10.0 153 10.214383811168256
1683 298665.0 568245.0 10.0 153 6.724468946091723
1684 343376.0 575709.0 10.0 153 7.776760151444882
1685 338863.0 563107.0 10.0 153 8.676117548316363
1686 361370.0 552483.0 10.0 153 9.169910513542094
1687 338935.0 567577.0 10.0 153 9.964597167688654
1688 350117.0 535859.0 10.0 153 8.36879368904077
1689 371000.0 555062.0 10.0 153 6.3242966286877245
1690 368617.0 554066.0 10.0 153 6.260922483541564
1691 331795.0 529654.0 10.0 153 7.2714517360638
